id,jenis_makanan,nama_makanan,kalori,protein,lemak,karbohidrat,source,protein_per_calorie,fat_per_calorie,carb_per_calorie,protein_fat_ratio,macro_balance_score
919,komponen,jeruk manis segar,45.0,0.9,0.2,11.2,tkpi,0.019999999555555568,0.0044444443456790154,0.2488888833580248,4.499977500112499,0.5911719547405072
920,komponen,jotang segar,34.0,1.9,0.3,7.1,tkpi,0.055882351297577904,0.008823529152249142,0.20882352326989637,6.333312222292593,0.6878632106512224
921,komponen,kacang arab kering,330.0,23.8,1.4,60.2,tkpi,0.07212121190266299,0.004242424229568411,0.1824242418714417,16.999987857151535,0.7162676505847614
922,komponen,kacang bogor kering,370.0,16.0,6.0,65.0,tkpi,0.04324324312636962,0.016216216172388605,0.17567567520087654,2.6666662222222963,0.7036651718364826
923,komponen,kacang endel biji kering,331.0,25.0,1.0,58.0,tkpi,0.07552870067816103,0.003021148027126441,0.1752265855733336,24.999975000025003,0.7218256798679066
924,komponen,kacang galing segar,336.0,23.1,1.7,59.5,tkpi,0.06874999979538692,0.005059523794465703,0.1770833328062996,13.588227301042766,0.7169614699217317
925,komponen,kacang gude biji segar,114.0,7.0,0.6,20.8,tkpi,0.06140350823330256,0.005263157848568791,0.18245613875038474,11.66664722225463,0.7032024543737349
926,komponen,kacang kapri segar,98.0,6.7,0.4,17.7,tkpi,0.06836734624114953,0.004081632611411912,0.1806122430549771,16.749958125104687,0.7117319310207658
927,komponen,kacang kedelai segar,286.0,30.2,15.6,30.1,tkpi,0.10559440522519438,0.05454545435473617,0.1052447548767666,1.9358973118014544,0.9096303389664825
928,komponen,kacang panjang biji kering,357.0,17.3,1.5,68.6,tkpi,0.04845938361776083,0.004201680660499494,0.1921568622068435,11.53332564444957,0.6722780649628629
929,dish,kacang tanah rebus dg kulit,360.0,13.5,31.2,12.8,tkpi,0.03749999989583334,0.08666666642592592,0.03555555545679013,0.43269229382396496,0.8519365361408403
930,komponen,kacang tanah sangan tanpa selaput,559.0,26.9,44.2,23.6,tkpi,0.04812164570997916,0.07906976730041188,0.04221824679388507,0.6085972712987042,0.9046026102856309
931,komponen,kambing daging segar,149.0,16.6,9.2,0.0,tkpi,0.11140939522544031,0.06174496602855727,0.0,1.8043476299622145,0.7368143798137212
932,komponen,kapri muda segar,45.0,3.3,0.2,9.0,tkpi,0.07333333170370374,0.0044444443456790154,0.19999999555555567,16.499917500412497,0.708441734429939
933,komponen,kecap,71.0,5.7,1.3,9.0,tkpi,0.08028168901011706,0.018309858897044243,0.12676056159492166,4.384612011836914,0.8028633792969397
934,komponen,kecipir muda segar,32.0,2.9,0.2,5.8,tkpi,0.09062499716796885,0.006249999804687507,0.1812499943359377,14.499927500362498,0.7430700691214607
935,komponen,kedondong masak segar,46.0,1.0,0.1,10.3,tkpi,0.02173912996219283,0.002173912996219283,0.22391303861058615,9.99990000099999,0.595538881284263
936,komponen,keju,326.0,22.8,20.3,13.1,tkpi,0.06993865009221273,0.06226993845929467,0.040184048956490644,1.1231526540318888,0.9268319940095255
937,komponen,keju kacang tanah peanut butter,590.0,27.0,49.0,20.9,tkpi,0.04576271178684286,0.08305084731686298,0.0354237287535191,0.5510203969179511,0.8754549424205625
938,komponen,kelapa muda air segar,17.0,0.2,0.1,3.8,tkpi,0.01176470519031146,0.00588235259515573,0.2235293986159177,1.9999800001999979,0.5802168896446964
939,komponen,kelapa muda daging segar,68.0,1.0,0.9,14.0,tkpi,0.014705882136678205,0.013235293923010384,0.20588234991349486,1.1111098765445815,0.6130839964842272
940,komponen,kelapa setengah tua daging segar,180.0,4.0,15.0,10.0,tkpi,0.022222222098765433,0.08333333287037037,0.05555555524691358,0.2666666488888901,0.8449340509973329
941,komponen,kelapa tua daging segar,359.0,3.4,34.7,14.0,tkpi,0.009470752062755565,0.09665738134635828,0.03899721437605233,0.09798270611000846,0.7505175808180364
942,komponen,kelawikluwih segar,118.0,1.5,0.3,27.2,tkpi,0.012711864299051998,0.0025423728598103993,0.23050847262280955,4.999983333388889,0.5721512362157779
943,komponen,kemang segar,48.0,1.0,0.2,11.9,tkpi,0.020833332899305567,0.004166666579861113,0.24791666150173625,4.999975000124999,0.592605051539218
944,komponen,kembang kol,25.0,2.4,0.2,4.9,tkpi,0.09599999616000014,0.007999999680000014,0.19599999216000033,11.999940000299997,0.7439907409081836
945,komponen,kembang turi segar,51.0,1.8,0.6,9.6,tkpi,0.035294116955017316,0.011764705651672439,0.18823529042675902,2.9999950000083335,0.6675010442789999
946,komponen,kemiri,675.0,19.0,63.0,8.0,tkpi,0.02814814810644719,0.09333333319506174,0.011851851834293553,0.30158729680020163,0.7359698233981983
947,komponen,kenari kering,657.0,15.0,66.0,13.0,tkpi,0.022831050193560045,0.1004566208516642,0.01978691016775204,0.22727272382920116,0.7390784093737992
948,komponen,kepala susu krim segar,204.0,2.6,20.0,4.0,tkpi,0.012745097976739717,0.09803921520569012,0.019607843041138023,0.12999999350000033,0.7032640724022122
949,komponen,kerbau daging segar,79.0,18.7,0.5,0.0,tkpi,0.23670885776317901,0.006329113843935268,0.0,37.399925200149596,0.5468849777599184
950,komponen,kerokot segar,26.0,1.7,0.4,3.8,tkpi,0.06538461286982258,0.015384614792899431,0.14615384053254457,4.249989375026562,0.7625773854299357
951,komponen,kesemek segar,78.0,0.8,0.4,20.0,tkpi,0.01025641012491782,0.00512820506245891,0.25641025312294546,1.9999950000125002,0.5685516255058491
952,komponen,ketumbar kering,418.0,14.1,16.1,54.2,tkpi,0.03373205733556924,0.03851674631933793,0.12966507146013143,0.8757763431194816,0.7813981934579928
953,komponen,kluwek,310.0,10.0,24.0,13.5,tkpi,0.03225806441207076,0.07741935458896983,0.04354838695629552,0.41666664930555625,0.8747609242275456
954,komponen,kokosan segar,86.0,1.6,0.2,13.0,tkpi,0.018604650946457548,0.0023255813683071935,0.15116278893996757,7.999960000199999,0.6126649941134115
955,komponen,kol merah kol putih,29.0,1.4,0.2,5.3,tkpi,0.04827586040428067,0.006896551486325811,0.18275861438763397,6.999965000174998,0.6844704194626486
956,komponen,koro benguk biji kering,332.0,24.0,3.0,55.0,tkpi,0.0722891564087676,0.00903614455109595,0.16566265010342576,7.999997333334222,0.7395200106731579
957,komponen,koro kerupuk biji segar,125.0,8.3,0.7,22.1,tkpi,0.06639999946880001,0.0055999999552,0.17679999858560003,11.857125918391546,0.7151803732012397
958,komponen,koro kerupuk polong,128.0,8.3,0.7,22.1,tkpi,0.06484374949340821,0.005468749957275391,0.17265624865112308,11.857125918391546,0.7151803732012397
959,komponen,koro loke biji segar,33.0,2.7,0.2,7.9,tkpi,0.08181817933884306,0.006060605876951338,0.23939393213957785,13.499932500337499,0.7030293168537056
960,komponen,koro wedus biji kering,338.0,22.2,1.5,61.0,tkpi,0.06568047317846014,0.004437869809355415,0.1804733722471202,14.79999013333991,0.7088244719372203
961,komponen,koro wedus polong,46.0,3.0,0.3,7.9,tkpi,0.06521738988657848,0.006521738988657848,0.17173912670132335,9.999966666777778,0.7191321252999041
962,komponen,kucai muda lokio segar,42.0,3.8,0.6,7.8,tkpi,0.09047618832199551,0.01428571394557824,0.18571428129251713,6.33332277779537,0.7585713438866173
963,komponen,kucai segar,45.0,2.2,0.3,10.3,tkpi,0.048888887802469166,0.006666666518518522,0.22888888380246927,7.333308888970372,0.6612380524349649
964,komponen,kuda daging segar,113.0,18.1,4.1,0.9,tkpi,0.160176989732947,0.036283185519617824,0.007964601699428303,4.414633069601691,0.6766646216643943
965,komponen,kunyit segar,69.0,2.0,2.7,9.1,tkpi,0.028985506826297004,0.039130434215500956,0.13188405605965137,0.7407404663924197,0.7684936651303337
966,dish,kwaci,515.0,30.6,42.1,13.8,tkpi,0.0594174756127816,0.08174757265680083,0.026796116452823076,0.7268408378422604,0.8656558745464962
967,dish,kwark quark,242.0,19.0,17.0,3.0,tkpi,0.0785123963697835,0.0702479335940168,0.012396694163650024,1.1176469930795885,0.8174858418456186
968,komponen,labu air segar,19.0,0.6,0.2,3.8,tkpi,0.03157894570637128,0.010526315235457093,0.19999998947368475,2.9999850000749992,0.6497667833740703
969,komponen,labu siam segar,30.0,0.6,0.1,6.7,tkpi,0.019999999333333355,0.003333333222222226,0.22333332588888913,5.999940000599993,0.5945445476336725
970,komponen,labu waluh segar,32.0,1.1,0.1,6.6,tkpi,0.03437499892578129,0.0031249999023437534,0.2062499935546877,10.99989000109999,0.6336233290708921
971,komponen,lamtoro biji muda segar,85.0,5.7,0.3,15.4,tkpi,0.06705882274048444,0.0035294117231833913,0.18117646845674745,18.99993666687778,0.7080696012872777
972,komponen,lamtoro biji tua segar,148.0,10.6,0.5,26.2,tkpi,0.07162162113769174,0.0033783783555514976,0.17702702583089847,21.199957600084797,0.7165746559945985
973,komponen,langsat segar,56.0,0.9,0.2,14.3,tkpi,0.01607142828443878,0.0035714285076530626,0.255357138297194,4.499977500112499,0.5786942349926626
974,komponen,lemak babi bacon,626.0,9.1,65.0,1.1,tkpi,0.014536741190835875,0.1038338656488277,0.0017571884955955457,0.13999999784615388,0.6220029269171622
975,komponen,lemak babi lard,902.0,0.0,100.0,0.0,tkpi,0.0,0.11086474488817656,0.0,0.0,0.5285954792089683
976,komponen,lemak kerbau lemak sapi,818.0,1.5,90.0,0.0,tkpi,0.0018337408290541066,0.11002444974324639,0.0,0.016666666481481483,0.5401386907110547
977,komponen,lobak segar,21.0,0.9,0.1,4.2,tkpi,0.042857140816326626,0.004761904535147403,0.19999999047619094,8.999910000899991,0.658747906302406
978,komponen,maizena tepung,341.0,0.3,0.0,85.0,tkpi,0.000879765393314471,0.0,0.24926686143910012,300000.0,0.5310801747374291
979,dish,makaroni mentah,353.0,8.7,0.4,78.7,tkpi,0.024645892281456395,0.0011331444727106389,0.2229461750058182,21.749945625135936,0.6000171091512578
980,komponen,mangga gedung segar,44.0,0.7,0.2,11.2,tkpi,0.01590909054752067,0.004545454442148763,0.2545454487603307,3.499982500087499,0.5808505770054287
981,komponen,mangga golek segar,63.0,0.5,0.2,16.7,tkpi,0.007936507810531622,0.003174603124212649,0.26507936087175615,2.4999875000624994,0.5569863829746721
982,komponen,mangga harumanis segar,46.0,0.4,0.2,11.9,tkpi,0.008695651984877132,0.004347825992438566,0.25869564655009464,1.9999900000499997,0.5624878414387906
983,komponen,mangga indramayu segar,72.0,0.8,0.2,18.7,tkpi,0.011111110956790127,0.0027777777391975317,0.2597222186149692,3.9999800000999994,0.5643117640599437
984,komponen,mangga kopek segar,56.0,0.4,0.2,14.6,tkpi,0.007142857015306125,0.0035714285076530626,0.26071428105867356,1.9999900000499997,0.5564750585892245
985,komponen,mangga muda segar,59.0,0.5,0.4,15.1,tkpi,0.008474576127549557,0.006779660902039647,0.25593219905199666,1.2499968750078125,0.5683626940487084
986,komponen,manggis segar,63.0,0.6,0.6,15.6,tkpi,0.009523809372637946,0.009523809372637946,0.24761904368858662,0.9999983333361111,0.5791031064365789
987,komponen,margarin,720.0,0.6,81.0,0.4,tkpi,0.0008333333321759259,0.11249999984375,0.0005555555547839507,0.007407407315957935,0.5372176614277062
988,komponen,melinjo segar,66.0,5.0,0.7,13.3,tkpi,0.07575757460973372,0.01060606044536272,0.2015151484618917,7.142846938790088,0.7247570255518376
989,komponen,menteng segar,65.0,1.7,0.3,16.1,tkpi,0.026153845751479297,0.004615384544378699,0.2476923038816569,5.666647777840741,0.6054631354468964
990,komponen,merica kering,365.0,11.5,6.8,64.4,tkpi,0.03150684922874836,0.0186301369352599,0.1764383556809908,1.6911762218858497,0.6842118160228761
991,dish,mi basah,88.0,0.6,3.3,14.0,tkpi,0.00681818174070248,0.03749999957386364,0.1590909072830579,0.18181812672177977,0.67673840885469
992,komponen,minyak hiu hati,902.0,0.0,100.0,0.0,tkpi,0.0,0.11086474488817656,0.0,0.0,0.5285954792089683
993,komponen,minyak ikan,902.0,0.0,100.0,0.0,tkpi,0.0,0.11086474488817656,0.0,0.0,0.5285954792089683
994,komponen,minyak kacang tanah,902.0,0.0,100.0,0.0,tkpi,0.0,0.11086474488817656,0.0,0.0,0.5285954792089683
995,komponen,minyak kelapa,870.0,1.0,98.0,0.0,tkpi,0.0011494252860351434,0.11264367803144405,0.0,0.010204081528529781,0.5357196582254898
996,komponen,minyak kelapa sawit,884.0,0.0,100.0,0.0,tkpi,0.0,0.1131221718177351,0.0,0.0,0.5285954792089683
997,komponen,nangka masak pohon segar,106.0,1.2,0.3,27.6,tkpi,0.01132075461018156,0.00283018865254539,0.2603773560341759,3.9999866667111115,0.5648610588152848
998,komponen,nangka muda segar,57.0,2.0,0.4,11.3,tkpi,0.035087718682671604,0.007017543736534321,0.19824561055709458,4.99998750003125,0.6492128793637961
999,komponen,nangka biji segar,165.0,4.2,0.1,36.7,tkpi,0.025454545300275484,0.0006060606023875116,0.22242424107621675,41.999580004199956,0.6006631844421326
1000,dish,oncom,187.0,13.0,6.0,22.6,tkpi,0.06951871620578226,0.032085561325745665,0.12085561432697534,2.1666663055556157,0.8364285186224304
1001,komponen,pala biji kering,518.0,7.5,36.4,40.1,tkpi,0.014478764450813196,0.07027027013461337,0.07741312726368123,0.20604395038340798,0.8264978800166985
1002,komponen,pala daging segar,42.0,0.3,0.2,10.9,tkpi,0.00714285697278912,0.00476190464852608,0.2595238033446714,1.4999925000374996,0.5595943744571983
1003,komponen,pepaya muda segar,29.0,2.1,0.1,4.9,tkpi,0.07241379060642102,0.0034482757431629056,0.16896551141498237,20.999790002099978,0.722726327507354
1004,komponen,pepaya segar,46.0,0.5,12.0,12.2,tkpi,0.010869564981096414,0.2608695595463139,0.2652173855387525,0.04166666319444474,0.7785869642908859
1005,komponen,peterseli segar,53.0,3.7,1.0,9.0,tkpi,0.06981131943752228,0.01886792417230332,0.16981131755072987,3.6999963000037006,0.7574464282125235
1006,komponen,petis ikan,165.0,20.0,0.2,20.8,tkpi,0.12121212047750231,0.0012121212047750231,0.1260606052966024,99.99950000249999,0.7676104751318922
1007,komponen,petis udang pasta,220.0,15.0,0.9,38.0,tkpi,0.06818181787190083,0.00409090907231405,0.17272727194214876,16.666648148168722,0.7163155360791906
1008,komponen,pisang angleng pisang ampyang segar,68.0,1.3,0.2,17.2,tkpi,0.019117646777681668,0.002941176427335641,0.2529411727508651,6.499967500162499,0.5846205074405346
1009,komponen,pisang lampung segar,99.0,1.3,0.2,25.6,tkpi,0.013131312998673607,0.0020202019997959397,0.2585858559738803,6.499967500162499,0.5674167225294925
1010,komponen,pisang mas segar,127.0,1.4,0.2,33.6,tkpi,0.011023621960443921,0.0015748031372062746,0.26456692705065415,6.999965000174998,0.5605162709296976
1011,komponen,pisang raja segar,120.0,1.2,0.2,31.8,tkpi,0.009999999916666667,0.001666666652777778,0.2649999977916667,5.9999700001499985,0.5582420592399671
1012,komponen,rambutan segar,69.0,0.9,0.1,18.1,tkpi,0.013043478071833653,0.0014492753413148502,0.2623188367779879,8.999910000899991,0.5652803496840414
1013,dish,roti putih,248.0,8.0,1.2,50.0,tkpi,0.03225806438605619,0.004838709657908428,0.2016129024128512,6.666661111115741,0.6354550395859264
1014,dish,roti warna sawo matang,249.0,7.9,1.5,49.7,tkpi,0.03172690750310479,0.00602409636134901,0.19959839277269723,5.266663155557897,0.6383501887263373
1015,komponen,salak segar,77.0,0.4,0.0,20.9,tkpi,0.005194805127340193,0.0,0.2714285679035251,400000.00000000006,0.5418103345240557
1016,komponen,santan dengan air,122.0,2.0,10.0,7.6,tkpi,0.016393442488578342,0.08196721244289171,0.06229508145659769,0.19999998000000202,0.8289822436737886
1017,komponen,santan murni,324.0,4.2,34.3,5.6,tkpi,0.012962962922953819,0.10586419720412284,0.017283950563938423,0.12244897602189576,0.685463196874035
1018,komponen,saos tomat,110.0,2.0,0.4,24.5,tkpi,0.018181818016528926,0.0036363636033057856,0.22272727070247936,4.99998750003125,0.5909616777854729
1019,komponen,sapi babat segar,108.0,17.6,4.2,0.0,tkpi,0.16296296145404668,0.03888888852880659,0.0,4.190475192744001,0.6557221368548625
1020,dish,sapi daging asap,182.0,32.0,6.0,0.0,tkpi,0.17582417485810894,0.032967032785895425,0.0,5.333332444444593,0.6345146200701814
1021,komponen,sapi daging dendeng mentah,301.0,55.0,9.0,0.0,tkpi,0.18272425188463703,0.02990033212657697,0.0,6.111110432098841,0.6236280882262569
1022,komponen,sapi daging gemuk segar,273.0,17.5,22.0,0.0,tkpi,0.06410256386775617,0.08058608029089348,0.0,0.7954545092975223,0.7597528971225863
1023,dish,sapi daging kornet,289.0,16.0,25.0,0.0,tkpi,0.05536332160773937,0.08650519001209277,0.0,0.639999974400001,0.7478363834264907
1025,komponen,sapi daging lemak sedang segar,201.0,18.8,14.0,0.0,tkpi,0.0935323378431227,0.06965174094700627,0.0,1.3428570469387824,0.7568439605083223
1026,dish,sapi daging sosis worst,448.0,14.5,42.3,2.3,tkpi,0.032366071356325736,0.09441964264638472,0.005133928559968909,0.3427895900049743,0.7167719571086424
1027,komponen,sapi didehdarah,98.0,21.9,1.1,0.0,tkpi,0.2234693854748022,0.01122448968138276,0.0,19.909072809933807,0.5619782494210406
1028,komponen,sapi ginjal segar,137.0,15.0,8.1,0.9,tkpi,0.10948905029570037,0.05912408715967819,0.006569343017742022,1.851851623228195,0.760136033922929
1029,dish,sapi hati sosis liverworst,274.0,16.0,22.0,3.0,tkpi,0.05839416037082423,0.08029197050988332,0.010948905069529544,0.7272726942148775,0.8065792316525151
1030,komponen,sapi liver segar,132.0,19.7,3.2,6.0,tkpi,0.14924242311179983,0.024242424058769516,0.04545454511019284,6.156248076172475,0.750539535140972
1031,komponen,sapi otak segar,123.0,10.4,8.6,0.8,tkpi,0.08455284484103379,0.06991869861854716,0.00650406498777183,1.2093021849648624,0.7895690236767712
1032,komponen,sapi usus segar,126.0,14.0,7.2,1.5,tkpi,0.1111111102292769,0.05714285668934241,0.011904761810279668,1.9444441743827534,0.7749037096211024
1033,dish,saridele bubuk,344.0,30.0,20.0,43.0,tkpi,0.08720930207206598,0.05813953471471066,0.1249999996366279,1.4999999250000036,0.8987494846464119
1034,komponen,sawi segar,28.0,2.3,0.3,4.0,tkpi,0.08214285420918377,0.010714285331632666,0.14285713775510223,7.666641111196296,0.7708829046017424
1035,komponen,sawo manila segar,92.0,0.5,1.1,22.4,tkpi,0.005434782549621929,0.011956521609168245,0.2434782582230624,0.4545450413226897,0.5756131874496256
1036,komponen,selada segar,18.0,1.2,0.2,2.9,tkpi,0.06666666296296317,0.011111110493827195,0.16111110216049432,5.9999700001499985,0.7408022713596824
1037,komponen,seledri segar,23.0,1.0,0.1,4.6,tkpi,0.04347825897920613,0.004347825897920613,0.19999999130434817,9.99990000099999,0.6589083842943231
1038,komponen,semangka segar,28.0,0.5,0.2,6.9,tkpi,0.017857142219387778,0.007142856887755111,0.24642856262755133,2.4999875000624994,0.5934042566727443
1039,komponen,sirsak segar,65.0,1.0,0.3,16.3,tkpi,0.015384615147928998,0.004615384544378699,0.2507692269112427,3.3333222222592593,0.5805105944833893
1040,komponen,susu asam untuk bayi bubuk,418.0,19.0,9.0,65.5,tkpi,0.045454545345802524,0.02153110042695909,0.15669856421842449,2.1111108765432363,0.7367037901667342
1041,komponen,susu bubuk,513.0,24.6,30.0,36.2,tkpi,0.04795321628079295,0.0584795320497475,0.07056530200669532,0.8199999726666676,0.9478036047366337
1042,komponen,susu kambing segar,64.0,4.3,2.3,6.6,tkpi,0.06718749895019532,0.03593749943847657,0.1031249983886719,1.8695644045372153,0.8669021822918743
1043,komponen,susu kedelai,41.0,3.5,2.5,5.0,tkpi,0.08536585157644265,0.06097560826888761,0.12195121653777521,1.399999440000224,0.9065997878338033
1044,komponen,susu kental manis,343.0,8.2,10.0,55.0,tkpi,0.02390670546965975,0.02915451886543872,0.16034985375991295,0.8199999180000082,0.7042357614316603
1045,komponen,susu kental tak manis,138.0,7.0,7.9,9.9,tkpi,0.05072463731358959,0.05724637639676539,0.07173912991493385,0.8860758372055901,0.9511299490250058
